idx,mask_type,metric,region,method,value
24826,half,psnr,known,bar,34.520816802978516
24826,brush,psnr,full,baseline,29.394073486328125
24826,brush,psnr,full,repaint,30.517255783081055
24826,brush,psnr,full,bar,29.468881607055664
24826,brush,psnr,hole,baseline,25.939743041992188
24826,brush,psnr,hole,repaint,26.776927947998047
24826,brush,psnr,hole,bar,25.982975006103516
24826,brush,psnr,known,baseline,31.3430233001709
24826,brush,psnr,known,repaint,32.78266525268555
24826,brush,psnr,known,bar,31.450674057006836
21287,center,psnr,full,baseline,29.632938385009766
21287,center,psnr,full,repaint,29.31772232055664
21287,center,psnr,full,bar,30.3846435546875
21287,center,psnr,hole,baseline,22.63146209716797
21287,center,psnr,hole,repaint,23.045503616333008
21287,center,psnr,hole,bar,23.730785369873047
21287,center,psnr,known,baseline,35.94578552246094
21287,center,psnr,known,repaint,33.50061798095703
21287,center,psnr,known,bar,35.5081787109375
21287,half,psnr,full,baseline,14.817090034484863
21287,half,psnr,full,repaint,19.208223342895508
21287,half,psnr,full,bar,19.483306884765625
21287,half,psnr,hole,baseline,11.826592445373535
21287,half,psnr,hole,repaint,16.262306213378906
21287,half,psnr,hole,bar,16.52826499938965
21287,half,psnr,known,baseline,35.22715759277344
21287,half,psnr,known,repaint,34.520179748535156
21287,half,psnr,known,bar,35.454444885253906
21287,brush,psnr,full,baseline,29.065332412719727
21287,brush,psnr,full,repaint,29.630191802978516
21287,brush,psnr,full,bar,29.678028106689453
21287,brush,psnr,hole,baseline,23.898698806762695
21287,brush,psnr,hole,repaint,24.51411247253418
21287,brush,psnr,hole,bar,24.60165786743164
21287,brush,psnr,known,baseline,34.78661346435547
21287,brush,psnr,known,repaint,35.1583366394043
21287,brush,psnr,known,bar,35.0617561340332
7498,center,psnr,full,baseline,25.13421630859375
7498,center,psnr,full,repaint,22.826688766479492
7498,center,psnr,full,bar,23.888702392578125
7498,center,psnr,hole,baseline,17.96257209777832
7498,center,psnr,hole,repaint,15.319090843200684
7498,center,psnr,hole,bar,16.512067794799805
7498,center,psnr,known,baseline,32.223182678222656
7498,center,psnr,known,repaint,32.20384216308594
7498,center,psnr,known,bar,32.20466232299805
7498,half,psnr,full,baseline,11.07744026184082
7498,half,psnr,full,repaint,13.739481925964355
7498,half,psnr,full,bar,13.981522560119629
7498,half,psnr,hole,baseline,8.083105087280273
7498,half,psnr,hole,repaint,10.805062294006348
7498,half,psnr,hole,bar,11.001407623291016
7498,half,psnr,known,baseline,32.421051025390625
7498,half,psnr,known,repaint,28.343698501586914
7498,half,psnr,known,bar,32.566097259521484
7498,brush,psnr,full,baseline,26.639577865600586
7498,brush,psnr,full,repaint,28.223276138305664
7498,brush,psnr,full,bar,28.133255004882812
7498,brush,psnr,hole,baseline,21.36800765991211
7498,brush,psnr,hole,repaint,23.685657501220703
7498,brush,psnr,hole,bar,23.706275939941406
7498,brush,psnr,known,baseline,30.89950180053711
7498,brush,psnr,known,repaint,31.120121002197266
7498,brush,psnr,known,bar,30.87314224243164
2309,center,psnr,full,baseline,17.0009822845459
2309,center,psnr,full,repaint,22.061504364013672
2309,center,psnr,full,bar,22.020263671875
2309,center,psnr,hole,baseline,9.15967082977295
2309,center,psnr,hole,repaint,14.445558547973633
2309,center,psnr,hole,bar,14.420368194580078
2309,center,psnr,known,baseline,32.299766540527344
2309,center,psnr,known,repaint,32.60429763793945
2309,center,psnr,known,bar,32.367347717285156
2309,half,psnr,full,baseline,10.48741340637207
2309,half,psnr,full,repaint,13.166694641113281
2309,half,psnr,full,bar,13.997053146362305
2309,half,psnr,hole,baseline,7.5038981437683105
2309,half,psnr,hole,repaint,10.204161643981934
2309,half,psnr,hole,bar,11.042945861816406
2309,half,psnr,known,baseline,29.589540481567383
2309,half,psnr,known,repaint,29.76683807373047
2309,half,psnr,known,bar,29.895898818969727
2309,brush,psnr,full,baseline,20.997577667236328
2309,brush,psnr,full,repaint,23.305654525756836
2309,brush,psnr,full,bar,22.49935531616211
2309,brush,psnr,hole,baseline,15.724411010742188
2309,brush,psnr,hole,repaint,18.29177474975586
2309,brush,psnr,hole,bar,17.37811279296875
2309,brush,psnr,known,baseline,29.39037322998047
2309,brush,psnr,known,repaint,29.975563049316406
2309,brush,psnr,known,bar,29.79022979736328
20139,center,psnr,full,baseline,23.82677459716797
20139,center,psnr,full,repaint,24.480098724365234
20139,center,psnr,full,bar,26.177589416503906
20139,center,psnr,hole,baseline,16.645633697509766
20139,center,psnr,hole,repaint,17.449337005615234
20139,center,psnr,hole,bar,19.62117576599121
20139,center,psnr,known,baseline,30.964427947998047
20139,center,psnr,known,repaint,30.914989471435547
20139,center,psnr,known,bar,31.032596588134766
20139,half,psnr,full,baseline,11.677054405212402
20139,half,psnr,full,repaint,14.326436996459961
20139,half,psnr,full,bar,13.90340805053711
20139,half,psnr,hole,baseline,8.699894905090332
20139,half,psnr,hole,repaint,11.383216857910156
20139,half,psnr,hole,bar,10.946053504943848
20139,half,psnr,known,baseline,29.857406616210938
20139,half,psnr,known,repaint,29.461544036865234
20139,half,psnr,known,bar,30.059131622314453
20139,brush,psnr,full,baseline,25.74089241027832
20139,brush,psnr,full,repaint,27.0875186920166
20139,brush,psnr,full,bar,26.701725006103516
20139,brush,psnr,hole,baseline,21.55115509033203
20139,brush,psnr,hole,repaint,23.2083740234375
20139,brush,psnr,hole,bar,22.782691955566406
20139,brush,psnr,known,baseline,29.989280700683594
20139,brush,psnr,known,repaint,30.5983943939209
20139,brush,psnr,known,bar,30.297855377197266
9154,center,psnr,full,baseline,23.34463119506836
9154,center,psnr,full,repaint,22.807865142822266
9154,center,psnr,full,bar,23.36495590209961
9154,center,psnr,hole,baseline,16.34581756591797
9154,center,psnr,hole,repaint,15.710997581481934
9154,center,psnr,hole,bar,16.381946563720703
9154,center,psnr,known,baseline,29.646602630615234
9154,center,psnr,known,repaint,29.534814834594727
9154,center,psnr,known,bar,29.60300064086914
9154,half,psnr,full,baseline,14.159394264221191
9154,half,psnr,full,repaint,13.320197105407715
9154,half,psnr,full,bar,13.82339096069336
9154,half,psnr,hole,baseline,11.205821990966797
9154,half,psnr,hole,repaint,10.361780166625977
9154,half,psnr,hole,bar,10.863324165344238
9154,half,psnr,known,baseline,30.017297744750977
9154,half,psnr,known,repaint,29.563434600830078
9154,half,psnr,known,bar,30.206188201904297
9154,brush,psnr,full,baseline,23.07121467590332
9154,brush,psnr,full,repaint,24.023090362548828
9154,brush,psnr,full,bar,24.736675262451172
9154,brush,psnr,hole,baseline,17.740081787109375
9154,brush,psnr,hole,repaint,18.875415802001953
9154,brush,psnr,hole,bar,19.93088150024414
9154,brush,psnr,known,baseline,29.730520248413086
9154,brush,psnr,known,repaint,29.845230102539062
9154,brush,psnr,known,bar,29.394065856933594
21673,center,psnr,full,baseline,28.241313934326172
21673,center,psnr,full,repaint,27.42119598388672
21673,center,psnr,full,bar,29.82221794128418
21673,center,psnr,hole,baseline,20.985963821411133
21673,center,psnr,hole,repaint,20.0356388092041
21673,center,psnr,hole,bar,22.879417419433594
21673,center,psnr,known,baseline,35.78351593017578
21673,center,psnr,known,repaint,35.800865173339844
21673,center,psnr,known,bar,35.90272903442383
21673,half,psnr,full,baseline,12.620988845825195
21673,half,psnr,full,repaint,13.753150939941406
21673,half,psnr,full,bar,13.91594123840332
21673,half,psnr,hole,baseline,9.622873306274414
21673,half,psnr,hole,repaint,10.766857147216797
21673,half,psnr,hole,bar,10.9257173538208
21673,half,psnr,known,baseline,35.13627624511719
21673,half,psnr,known,repaint,33.329795837402344
21673,half,psnr,known,bar,34.26699447631836
21673,brush,psnr,full,baseline,26.61172103881836
21673,brush,psnr,full,repaint,30.24977684020996
21673,brush,psnr,full,bar,29.787967681884766
21673,brush,psnr,hole,baseline,21.311960220336914
21673,brush,psnr,hole,repaint,25.947643280029297
21673,brush,psnr,hole,bar,25.153892517089844
21673,brush,psnr,known,baseline,33.92351531982422
21673,brush,psnr,known,repaint,33.98837661743164
21673,brush,psnr,known,bar,34.34880828857422
8913,center,psnr,full,baseline,27.883636474609375
8913,center,psnr,full,repaint,28.167818069458008
8913,center,psnr,full,bar,29.095516204833984
8913,center,psnr,hole,baseline,20.59699821472168
8913,center,psnr,hole,repaint,20.87926483154297
8913,center,psnr,hole,bar,21.77139663696289
8913,center,psnr,known,baseline,35.61066818237305
8913,center,psnr,known,repaint,35.90644836425781
8913,center,psnr,known,bar,37.05671310424805
8913,half,psnr,full,baseline,14.115195274353027
8913,half,psnr,full,repaint,15.776815414428711
8913,half,psnr,full,bar,15.036661148071289
8913,half,psnr,hole,baseline,11.119718551635742
8913,half,psnr,hole,repaint,12.794763565063477
8913,half,psnr,hole,bar,12.074623107910156
8913,half,psnr,known,baseline,35.78065872192383
8913,half,psnr,known,repaint,34.648414611816406
8913,half,psnr,known,bar,31.592182159423828
8913,brush,psnr,full,baseline,27.61486053466797
8913,brush,psnr,full,repaint,28.47810935974121
8913,brush,psnr,full,bar,28.55015754699707
8913,brush,psnr,hole,baseline,23.736186981201172
8913,brush,psnr,hole,repaint,24.911788940429688
8913,brush,psnr,hole,bar,24.9053955078125
8913,brush,psnr,known,baseline,34.099613189697266
8913,brush,psnr,known,repaint,33.48453140258789
8913,brush,psnr,known,bar,33.87415313720703
20269,center,psnr,full,baseline,23.413419723510742
20269,center,psnr,full,repaint,23.740732192993164
20269,center,psnr,full,bar,23.360836029052734
20269,center,psnr,hole,baseline,15.652990341186523
20269,center,psnr,hole,repaint,15.999412536621094
20269,center,psnr,hole,bar,15.603890419006348
20269,center,psnr,known,baseline,36.341949462890625
20269,center,psnr,known,repaint,36.26235580444336
20269,center,psnr,known,bar,36.212127685546875
20269,half,psnr,full,baseline,10.575067520141602
20269,half,psnr,full,repaint,12.868595123291016
20269,half,psnr,full,bar,12.979131698608398
20269,half,psnr,hole,baseline,7.574920177459717
20269,half,psnr,hole,repaint,9.875866889953613
20269,half,psnr,hole,bar,9.985709190368652
20269,half,psnr,known,baseline,33.88200759887695
20269,half,psnr,known,repaint,33.7967529296875
20269,half,psnr,known,bar,34.082000732421875
20269,brush,psnr,full,baseline,27.848472595214844
20269,brush,psnr,full,repaint,29.15859603881836
20269,brush,psnr,full,bar,29.297237396240234
20269,brush,psnr,hole,baseline,22.886503219604492
20269,brush,psnr,hole,repaint,24.486064910888672
20269,brush,psnr,hole,bar,24.73179817199707
20269,brush,psnr,known,baseline,33.541221618652344
20269,brush,psnr,known,repaint,33.8597526550293
20269,brush,psnr,known,bar,33.69585418701172
19913,center,psnr,full,baseline,28.400619506835938
19913,center,psnr,full,repaint,27.46221351623535
19913,center,psnr,full,bar,27.5992488861084
19913,center,psnr,hole,baseline,21.254003524780273
19913,center,psnr,hole,repaint,20.10319709777832
19913,center,psnr,hole,bar,20.285432815551758
19913,center,psnr,known,baseline,35.36431884765625
19913,center,psnr,known,repaint,35.6554069519043
19913,center,psnr,known,bar,35.49462127685547
19913,half,psnr,full,baseline,13.05870532989502
19913,half,psnr,full,repaint,13.542749404907227
19913,half,psnr,full,bar,13.26063346862793
19913,half,psnr,hole,baseline,10.065058708190918
19913,half,psnr,hole,repaint,10.555913925170898
19913,half,psnr,hole,bar,10.268882751464844
19913,half,psnr,known,baseline,34.21922302246094
19913,half,psnr,known,repaint,33.21800994873047
19913,half,psnr,known,bar,33.95433807373047
19913,brush,psnr,full,baseline,27.78321075439453
19913,brush,psnr,full,repaint,28.43968963623047
19913,brush,psnr,full,bar,29.58967399597168
19913,brush,psnr,hole,baseline,23.274431228637695
19913,brush,psnr,hole,repaint,23.943641662597656
19913,brush,psnr,hole,bar,25.348243713378906
19913,brush,psnr,known,baseline,32.88771438598633
19913,brush,psnr,known,repaint,33.500343322753906
19913,brush,psnr,known,bar,33.87715530395508
6170,center,psnr,full,baseline,26.836328506469727
6170,center,psnr,full,repaint,28.447723388671875
6170,center,psnr,full,bar,27.77157211303711
6170,center,psnr,hole,baseline,19.399797439575195
6170,center,psnr,hole,repaint,21.288244247436523
6170,center,psnr,hole,bar,20.541505813598633
6170,center,psnr,known,baseline,35.601837158203125
6170,center,psnr,known,repaint,35.47526550292969
6170,center,psnr,known,bar,35.170875549316406
6170,half,psnr,full,baseline,12.847294807434082
6170,half,psnr,full,repaint,13.982629776000977
6170,half,psnr,full,bar,14.61685562133789
6170,half,psnr,hole,baseline,9.853546142578125
6170,half,psnr,hole,repaint,11.00831413269043
6170,half,psnr,hole,bar,11.632829666137695
6170,half,psnr,known,baseline,34.034481048583984
6170,half,psnr,known,repaint,31.807165145874023
6170,half,psnr,known,bar,33.802215576171875
6170,brush,psnr,full,baseline,30.31252670288086
6170,brush,psnr,full,repaint,31.368629455566406
6170,brush,psnr,full,bar,31.01438331604004
6170,brush,psnr,hole,baseline,24.92255401611328
6170,brush,psnr,hole,repaint,26.476640701293945
6170,brush,psnr,hole,bar,25.74715805053711
6170,brush,psnr,known,baseline,33.97059631347656
6170,brush,psnr,known,repaint,34.22978973388672
6170,brush,psnr,known,bar,34.45308303833008
12447,center,psnr,full,baseline,24.94310760498047
12447,center,psnr,full,repaint,26.728073120117188
12447,center,psnr,full,bar,28.130611419677734
12447,center,psnr,hole,baseline,18.1185302734375
12447,center,psnr,hole,repaint,20.454086303710938
12447,center,psnr,hole,bar,22.772092819213867
12447,center,psnr,known,baseline,30.59845733642578
12447,center,psnr,known,repaint,30.914724349975586
12447,center,psnr,known,bar,30.845252990722656
12447,half,psnr,full,baseline,14.046882629394531
12447,half,psnr,full,repaint,13.212080001831055
12447,half,psnr,full,bar,15.564566612243652
12447,half,psnr,hole,baseline,11.100370407104492
12447,half,psnr,hole,repaint,10.253697395324707
12447,half,psnr,hole,bar,12.642719268798828
12447,half,psnr,known,baseline,29.39895248413086
12447,half,psnr,known,repaint,29.452362060546875
12447,half,psnr,known,bar,29.509109497070312
12447,brush,psnr,full,baseline,25.982343673706055
12447,brush,psnr,full,repaint,26.839054107666016
12447,brush,psnr,full,bar,26.53002166748047
12447,brush,psnr,hole,baseline,21.35506820678711
12447,brush,psnr,hole,repaint,22.401010513305664
12447,brush,psnr,hole,bar,22.287857055664062
12447,brush,psnr,known,baseline,30.66941261291504
12447,brush,psnr,known,repaint,31.009357452392578
12447,brush,psnr,known,bar,30.24285125732422
10017,center,psnr,full,baseline,27.44457244873047
10017,center,psnr,full,repaint,25.68555450439453
10017,center,psnr,full,bar,25.690265655517578
10017,center,psnr,hole,baseline,21.535358428955078
10017,center,psnr,hole,repaint,19.006425857543945
10017,center,psnr,hole,bar,19.00638771057129
10017,center,psnr,known,baseline,30.945589065551758
10017,center,psnr,known,repaint,30.882558822631836
10017,center,psnr,known,bar,30.901262283325195
10017,half,psnr,full,baseline,12.700447082519531
10017,half,psnr,full,repaint,14.863733291625977
10017,half,psnr,full,bar,16.3267879486084
10017,half,psnr,hole,baseline,9.726983070373535
10017,half,psnr,hole,repaint,11.921672821044922
10017,half,psnr,hole,bar,13.406414031982422
10017,half,psnr,known,baseline,30.42361831665039
10017,half,psnr,known,repaint,29.92498779296875
10017,half,psnr,known,bar,30.20033836364746
10017,brush,psnr,full,baseline,27.617374420166016
10017,brush,psnr,full,repaint,28.417863845825195
10017,brush,psnr,full,bar,28.365060806274414
10017,brush,psnr,hole,baseline,23.627399444580078
10017,brush,psnr,hole,repaint,25.254650115966797
